 # Distance Function and Its derivate for Hale-Bopp Comet
   0.0000000000000000       0.93295729799999505        4.9864244619864149     
   5.2799876530920893E-002   1.1962398939236414        9.9658998943101498     
  0.10559975306184179        1.9853538658781822        19.904023038161625     
  0.15839962959276269        3.2980998116907192        29.786670099881146     
  0.21119950612368357        5.1308188729601776        39.586296369586648     
  0.26399938265460449        7.4784029329519539        49.275588531233382     
  0.31679925918552537        10.334308853835346        58.827540789725006     
  0.36959913571644626        13.690576713582340        68.215530140908569     
  0.42239901224736714        17.537851991697917        77.413390574661136     
  0.47519888877828803        21.865411641946466        86.395486004253755     
  0.52799876530920897        26.661193979404921        95.136781718722943     
  0.58079864184012975        31.911832298541952        103.61291415910118     
  0.63359851837105075        37.602692128623815        111.80025882402353     
  0.68639839490197163        43.717912022608836        119.67599611545144     
  0.73919827143289252        50.240447765845424        127.21817494098595     
  0.79199814796381329        57.152119881355141        134.40577389549844     
  0.84479802449473429        64.433664299295799        141.21875985155725     
  0.89759790102565529        72.064786049379123        147.63814379534543     
  0.95039777755657606        80.024215826592965        153.64603375245156     
   1.0031976540874969        88.289769272569416        159.22568465600895     
   1.0559975306184179        96.838408807370200        164.36154501819888     
   1.1087974071493387        105.64630783935401        169.03930027504026     
   1.1615972836802595        114.68891717416098        173.24591268364566     
   1.2143971602111805        123.94103343772039        176.96965766074575     
   1.2671970367421015        133.37686932257441        180.20015646121055     
   1.3199969132730225        142.97012546172948        182.92840510547006     
   1.3727967898039433        152.69406372970860        185.14679947522279     
   1.4255966663348640        162.52158176650335        186.84915650747715     
   1.4783965428657850        172.42528851671162        188.03073142785357     
   1.5311964193967060        182.37758057332218        188.68823097512390     
   1.5839962959276266        192.35071911336047        188.81982258012451     
   1.6367961724585476        202.31690721096410        188.42513947345194     
   1.6895960489894686        212.24836731240009        187.50528170771054     
   1.7423959255203896        222.11741865708942        186.06281309147673     
   1.7951958020513106        231.89655442885166        184.10175404350207     
   1.8479956785822311        241.55851842233517        181.62757038708250     
   1.9007955551131521        251.07638101094986        178.64715811583090     
   1.9535954316440731        260.42361420456672        175.16882417330314     
   2.0063953081749939        269.57416558778385        171.20226330006142     
   2.0591951847059149        278.50253093268162        166.75853101269021     
   2.1119950612368359        287.18382528367943        161.85001279008671     
   2.1647949377677564        295.59385231637071        156.49038955291681     
   2.2175948142986774        303.70917177701887        150.69459953242693     
   2.2703946908295984        311.50716481474814        144.47879663491722     
   2.3231945673605190        318.96609702433818        137.86030541791391     
   2.3759944438914404        326.06517902390993        130.85757280350882     
   2.4287943204223610        332.78462439866070        123.49011666348628     
   2.4815941969532820        339.10570484915212        115.77847141951604     
   2.5343940734842030        345.01080239043910        107.74413081002713     
   2.5871939500151235        350.48345845655376        99.409487983314108     
   2.6399938265460450        355.50841977348119        90.797773083809659     
   2.6927937030769655        360.07168087276921        81.932988505510863     
   2.7455935796078865        364.16052312728186        72.839841992999581     
   2.7983934561388075        367.76355020029354        63.543677776521569     
   2.8511933326697281        370.87071980912378        54.070405933080650     
   2.9039932092006491        373.47337171478040        44.446430170403723     
   2.9567930857315701        375.56425185959881        34.698574235065685     
   3.0095929622624906        377.13753258560132        24.854007149903648     
   3.0623928387934121        378.18882887722589        14.940167489077943     
   3.1151927153243326        378.71521058315051        4.9846869018373443     
   3.1679925918552532        378.71521058315051       -4.9846869018373443     
   3.2207924683861746        378.18882887722589       -14.940167489077943     
   3.2735923449170952        377.13753258560132       -24.854007149903648     
   3.3263922214480166        375.56425185959881       -34.698574235065685     
   3.3791920979789372        373.47337171478040       -44.446430170403723     
   3.4319919745098577        370.87071980912378       -54.070405933081190     
   3.4847918510407792        367.76355020029348       -63.543677776521569     
   3.5375917275716997        364.16052312728186       -72.839841992999041     
   3.5903916041026211        360.07168087276921       -81.932988505511403     
   3.6431914806335417        355.50841977348114       -90.797773083809119     
   3.6959913571644623        350.48345845655382       -99.409487983313568     
   3.7487912336953837        345.01080239043910       -107.74413081002767     
   3.8015911102263042        339.10570484915212       -115.77847141951550     
   3.8543909867572248        332.78462439866075       -123.49011666348628     
   3.9071908632881462        326.06517902390993       -130.85757280350774     
   3.9599907398190668        318.96609702433835       -137.86030541791337     
   4.0127906163499878        311.50716481474819       -144.47879663491830     
